time,low,high,open,close,volume
2022-01-04 06:00:00,46068.52,46403.75,46153.68,46382.67,655.98870922
2022-01-04 07:00:00,46334.54,46581.59,46382.67,46558.25,532.68574632
2022-01-04 08:00:00,46410.68,46686.14,46558.26,46506.27,466.14916989
2022-01-04 09:00:00,46304.41,46606.33,46502.71,46356.0,487.8668234
2022-01-04 10:00:00,46297.25,46755.83,46359.02,46634.9,359.71063466
2022-01-04 11:00:00,46630.52,46775.01,46632.01,46735.35,315.65692287
2022-01-04 12:00:00,46473.41,46764.31,46732.31,46634.4,496.878464
2022-01-04 13:00:00,46412.88,47094.01,46632.41,46971.26,1249.38914469
2022-01-04 14:00:00,46829.51,47461.99,46970.54,47338.27,1333.87173291
2022-01-04 15:00:00,46833.53,47532.89,47335.01,46900.0,1266.90983976
2022-01-04 16:00:00,46630.54,46906.54,46906.54,46759.47,634.14308759
2022-01-04 17:00:00,46522.38,46971.03,46759.46,46540.06,358.97063542
2022-01-04 18:00:00,45515.0,46720.0,46542.67,45736.11,1852.58039756
2022-01-04 19:00:00,45556.36,46452.01,45736.14,46039.93,1488.09522279
2022-01-04 20:00:00,45950.09,46425.43,46039.93,46256.15,793.70360341
2022-01-04 21:00:00,46011.22,46318.05,46256.15,46215.85,650.54728061
2022-01-04 22:00:00,45958.05,46235.06,46215.86,46152.75,360.26002495
2022-01-04 23:00:00,45705.19,46153.18,46151.8,45814.61,748.6318851
2022-01-05 00:00:00,45711.74,46344.15,45817.13,46270.59,647.36154679
2022-01-05 01:00:00,46089.33,46335.88,46270.59,46101.06,419.21631387
2022-01-05 02:00:00,46101.96,46384.11,46101.98,46299.62,544.26677575
2022-01-05 03:00:00,46299.02,46547.91,46299.28,46427.36,484.39374719
2022-01-05 04:00:00,46346.3,46529.02,46427.35,46412.0,329.00008994
2022-01-05 05:00:00,46243.32,46412.24,46412.24,46304.01,308.2014336
2022-01-05 06:00:00,46246.62,46468.26,46304.01,46453.63,199.06029897
2022-01-05 07:00:00,46337.39,46490.46,46454.3,46407.17,180.67083723
2022-01-05 08:00:00,46271.03,46677.08,46407.63,46646.05,374.78773789
2022-01-05 09:00:00,46573.61,46959.66,46646.06,46856.46,468.41507301
2022-01-05 10:00:00,46701.82,47076.55,46859.79,46820.84,367.24554819
2022-01-05 11:00:00,46111.33,46840.0,46820.84,46274.88,495.69330866
2022-01-05 12:00:00,45900.0,46344.61,46271.61,46230.06,628.04995856
2022-01-05 13:00:00,46104.28,46456.25,46230.1,46436.08,552.2178141
2022-01-05 14:00:00,46137.2,46830.0,46436.09,46699.32,1065.48697938
2022-01-05 15:00:00,46379.89,46826.61,46702.61,46629.7,661.99210181
2022-01-05 16:00:00,46278.88,46696.53,46632.22,46297.89,696.78108046
2022-01-05 17:00:00,45999.66,46470.07,46297.89,46007.5,776.70770995
2022-01-05 18:00:00,45533.35,46277.92,46007.5,45917.49,1627.66717356
2022-01-05 19:00:00,44500.0,46112.95,45917.48,44665.0,3222.31216942
2022-01-05 20:00:00,43705.0,44828.74,44665.0,43948.01,4167.05737293
2022-01-05 21:00:00,43355.0,44307.21,43945.78,43588.83,2197.10316406
2022-01-05 22:00:00,42500.0,43805.33,43587.62,43433.04,3108.84373581
2022-01-05 23:00:00,43240.02,43722.29,43431.99,43436.04,1545.14279652
2022-01-06 00:00:00,43268.74,43773.06,43446.34,43688.24,957.11518127
2022-01-06 01:00:00,43262.0,43794.5,43684.43,43548.44,943.42502225
2022-01-06 02:00:00,43135.49,43615.25,43541.81,43254.32,885.61430886
2022-01-06 03:00:00,42815.0,43309.34,43254.32,42825.2,1085.18219289
2022-01-06 04:00:00,42584.15,43139.35,42832.08,43024.73,1192.85266044
2022-01-06 05:00:00,42792.46,43240.22,43024.73,43047.28,710.02110125
2022-01-06 06:00:00,42894.62,43230.73,43048.04,43081.28,463.75594314
2022-01-06 07:00:00,42971.67,43264.4,43091.2,43227.81,443.74480463
2022-01-06 08:00:00,42910.5,43261.56,43228.6,43052.55,568.53608528
2022-01-06 09:00:00,42432.99,43084.76,43051.86,42583.42,1205.29371965
2022-01-06 10:00:00,42559.76,42938.94,42589.7,42882.77,622.65129022
2022-01-06 11:00:00,42678.32,42950.38,42882.76,42860.16,492.61043109
2022-01-06 12:00:00,42619.2,43056.14,42858.37,43048.61,596.02307148
2022-01-06 13:00:00,42900.0,43195.32,43054.29,43143.83,808.81456605
2022-01-06 14:00:00,42750.0,43230.0,43143.84,42786.39,1071.46564394
2022-01-06 15:00:00,42643.55,43000.0,42792.25,42938.36,1393.74084267
2022-01-06 16:00:00,42743.99,43106.28,42940.47,42876.79,1012.85070347
2022-01-06 17:00:00,42789.01,43179.66,42876.48,43011.02,1162.06157393
2022-01-06 18:00:00,42980.15,43427.5,43007.1,43385.85,1157.07150176
2022-01-06 19:00:00,43236.97,43516.77,43385.85,43441.82,1040.25857703
2022-01-06 20:00:00,43104.59,43594.12,43441.82,43214.64,1089.92052419
2022-01-06 21:00:00,43062.67,43250.0,43217.1,43114.04,895.41801467
2022-01-06 22:00:00,43000.0,43230.0,43112.31,43170.79,489.95813005
2022-01-06 23:00:00,43049.32,43230.0,43171.5,43083.76,491.66195968
2022-01-07 00:00:00,42724.09,43144.72,43081.79,42768.35,823.05893979
2022-01-07 01:00:00,42765.56,43024.52,42768.39,43000.81,622.56240026
2022-01-07 02:00:00,42761.16,43024.62,43000.81,42779.33,450.42980354
2022-01-07 03:00:00,41567.0,42813.64,42780.65,41797.85,2441.58446607
2022-01-07 04:00:00,41000.0,41892.22,41798.69,41689.99,2924.02766553
2022-01-07 05:00:00,41522.31,41945.65,41691.63,41834.3,1316.78044676
2022-01-07 06:00:00,41389.3,41843.29,41834.97,41507.76,828.39495688
2022-01-07 07:00:00,41200.0,41700.0,41505.97,41683.68,846.92927131
2022-01-07 08:00:00,41596.38,42815.0,41689.66,42072.51,1273.88928621
2022-01-07 09:00:00,42044.86,42614.6,42063.32,42415.48,543.75024463
2022-01-07 10:00:00,42161.66,42500.0,42412.07,42162.88,458.69064854
2022-01-07 11:00:00,42141.23,42338.1,42162.88,42241.74,326.31782975
2022-01-07 12:00:00,42241.74,42490.14,42241.74,42397.71,398.88247038
2022-01-07 13:00:00,41175.84,42736.37,42398.85,41476.71,1748.82830518
2022-01-07 14:00:00,41376.52,42142.56,41479.62,41895.02,1262.04922815
2022-01-07 15:00:00,40571.53,41919.5,41898.25,41321.73,2566.48562391
2022-01-07 16:00:00,40925.04,42323.17,41316.13,42141.29,1979.99718139
2022-01-07 17:00:00,41765.02,42178.57,42153.3,41992.31,1017.03828952
2022-01-07 18:00:00,41508.27,42000.0,41992.31,41697.79,706.93834023
2022-01-07 19:00:00,41507.83,41888.0,41693.38,41771.8,805.75557166
2022-01-07 20:00:00,41591.28,42049.43,41771.9,41912.19,928.00409821
2022-01-07 21:00:00,41850.04,42020.0,41912.19,41877.12,612.46835986
2022-01-07 22:00:00,41360.99,41880.01,41876.02,41535.69,680.47688666
2022-01-07 23:00:00,41333.0,41591.46,41535.65,41565.18,558.85959231
2022-01-08 00:00:00,41552.2,42106.02,41564.57,41993.0,603.90600714
2022-01-08 01:00:00,41847.38,42237.12,41992.15,41887.63,517.81160665
2022-01-08 02:00:00,41695.0,41944.53,41889.41,41878.93,314.84061164
2022-01-08 03:00:00,41650.0,41910.82,41878.93,41807.56,352.76415311
2022-01-08 04:00:00,41755.37,41991.09,41807.55,41900.12,356.42478531
2022-01-08 05:00:00,41835.76,41995.0,41899.95,41977.37,297.81952708
2022-01-08 06:00:00,41737.65,41999.27,41976.07,41923.58,275.43123636
2022-01-08 07:00:00,41843.86,41976.37,41923.58,41907.74,243.06847335
2022-01-08 08:00:00,41887.33,42182.85,41912.5,41966.97,368.79238149
2022-01-08 09:00:00,41951.89,42160.0,41962.92,42158.3,250.58906431
2022-01-08 10:00:00,41814.92,42200.0,42158.3,41921.22,302.1025271
2022-01-08 11:00:00,41768.6,41978.82,41921.66,41947.32,281.53922428
2022-01-08 12:00:00,41776.77,42059.31,41947.31,41879.61,271.94947691
2022-01-08 13:00:00,41631.79,42029.44,41878.15,41906.37,394.63518585
2022-01-08 14:00:00,41715.37,42009.26,41908.63,41745.09,352.61315854
2022-01-08 15:00:00,41445.44,41808.56,41749.7,41613.86,692.18399639
2022-01-08 16:00:00,41235.52,41740.25,41613.86,41334.08,924.88889888
2022-01-08 17:00:00,40789.36,41407.97,41344.22,40840.9,1398.2424191
2022-01-08 18:00:00,40569.0,41310.64,40842.35,40678.22,1649.99556854
2022-01-08 19:00:00,40505.3,41083.11,40673.81,40825.96,1167.4152991
2022-01-08 20:00:00,40707.77,41175.87,40821.62,40969.36,869.78064124
2022-01-08 21:00:00,40928.58,42064.27,40981.74,41785.88,2026.05267959
2022-01-08 22:00:00,41749.92,42318.97,41782.6,41925.68,982.06826805
2022-01-08 23:00:00,41662.98,41960.33,41925.68,41684.84,559.1979613
2022-01-09 00:00:00,41387.44,41830.98,41684.84,41777.52,786.44939796
2022-01-09 01:00:00,41601.53,41944.22,41772.23,41810.07,425.56035641
2022-01-09 02:00:00,41783.29,42190.15,41820.09,42119.23,546.7343829
2022-01-09 03:00:00,41799.69,42119.24,42119.24,41846.66,308.48164059
2022-01-09 04:00:00,41816.83,42112.53,41846.65,42084.1,227.06483417
2022-01-09 05:00:00,41711.41,42098.57,42084.21,41770.5,280.02427253
2022-01-09 06:00:00,41675.39,41957.09,41769.53,41878.37,199.59927631
2022-01-09 07:00:00,41781.45,41910.92,41878.37,41797.24,126.60157915
2022-01-09 08:00:00,41617.86,41940.0,41797.24,41664.28,212.74511139
2022-01-09 09:00:00,41473.68,41766.82,41666.11,41510.59,239.75096681
2022-01-09 10:00:00,41407.4,41727.43,41510.6,41646.04,226.02457549
2022-01-09 11:00:00,41646.03,41986.25,41646.03,41867.68,401.93284206
2022-01-09 12:00:00,41683.61,41931.64,41865.63,41756.93,271.38999471
2022-01-09 13:00:00,41466.66,41901.06,41760.86,41466.67,421.97604414
2022-01-09 14:00:00,41466.66,41742.5,41466.66,41541.48,385.43152756
2022-01-09 15:00:00,41209.53,41683.66,41542.5,41622.98,572.69469673
2022-01-09 16:00:00,41571.28,42154.99,41622.98,42154.98,546.54996011
2022-01-09 17:00:00,41893.31,42221.15,42154.99,42104.91,620.86468616
2022-01-09 18:00:00,41918.07,42288.5,42104.91,41982.84,692.24181965
2022-01-09 19:00:00,41949.77,42766.33,41982.85,42706.11,1060.27423088
2022-01-09 20:00:00,42381.43,42831.12,42712.03,42447.46,708.01333734
2022-01-09 21:00:00,42300.0,42554.2,42447.46,42311.28,496.94865471
2022-01-09 22:00:00,42100.24,42500.0,42311.21,42218.6,538.19935842
2022-01-09 23:00:00,41775.0,42292.16,42218.59,41876.52,778.67143549
2022-01-10 00:00:00,41625.0,42040.84,41876.52,41655.56,802.79768231
2022-01-10 01:00:00,41600.0,41850.51,41655.56,41823.24,404.83776953
2022-01-10 02:00:00,41726.85,42010.82,41823.25,41942.11,387.63110672
2022-01-10 03:00:00,41873.63,42001.38,41943.81,41977.45,381.22579848
2022-01-10 04:00:00,41938.74,42250.0,41979.61,42202.9,444.10998123
2022-01-10 05:00:00,41964.74,42236.16,42205.16,42030.31,350.76523905
2022-01-10 06:00:00,41835.51,42051.3,42032.18,41929.58,338.12359517
2022-01-10 07:00:00,41908.43,42161.38,41926.27,42053.05,287.41122697
2022-01-10 08:00:00,41724.28,42120.57,42056.35,41826.43,403.05547239
2022-01-10 09:00:00,41720.64,41938.53,41817.06,41813.38,253.04306366
2022-01-10 10:00:00,41760.7,41994.32,41814.2,41793.2,351.93750516
2022-01-10 11:00:00,41435.77,41807.01,41793.2,41554.45,739.67487506
2022-01-10 12:00:00,40900.0,41608.3,41557.35,40945.48,1191.69789687
2022-01-10 13:00:00,40722.1,41064.88,40940.95,40774.99,1379.95052568
2022-01-10 14:00:00,39650.0,41273.85,40774.99,40797.31,5412.06045874
2022-01-10 15:00:00,40565.1,41218.01,40792.29,40988.0,2120.54073705
2022-01-10 16:00:00,40857.23,41998.97,40988.0,41921.09,2322.73771593
2022-01-10 17:00:00,40559.39,42122.42,41921.08,41206.18,2522.5418183
2022-01-10 18:00:00,41129.85,41750.0,41206.1,41624.39,1185.74042619
2022-01-10 19:00:00,41235.05,41724.32,41624.34,41295.1,1062.53413219
2022-01-10 20:00:00,41169.07,41780.0,41295.1,41680.0,926.70667874
2022-01-10 21:00:00,41586.66,41992.58,41714.45,41733.32,871.88337729
2022-01-10 22:00:00,41527.69,41865.54,41732.87,41620.35,484.41489608
2022-01-10 23:00:00,41506.55,41900.93,41620.35,41824.07,606.93541704
2022-01-11 00:00:00,41606.87,41891.9,41824.06,41612.83,419.2644145
2022-01-11 01:00:00,41559.18,42078.88,41612.83,41929.28,848.39561885
2022-01-11 02:00:00,41824.52,42397.02,41929.29,42184.67,840.12979029
2022-01-11 03:00:00,42068.41,42298.33,42188.83,42297.29,442.79861538
2022-01-11 04:00:00,42145.8,42377.48,42295.73,42315.0,488.76960231
2022-01-11 05:00:00,42017.4,42330.9,42322.94,42120.64,602.41490303
2022-01-11 06:00:00,41987.61,42237.61,42120.64,42117.9,370.77767522
2022-01-11 07:00:00,42090.54,42294.05,42123.49,42219.43,421.17621588
2022-01-11 08:00:00,41944.31,42620.0,42219.41,41999.14,856.55211038
2022-01-11 09:00:00,41850.01,42157.55,41999.15,41997.48,405.12797544
2022-01-11 10:00:00,41591.6,42077.44,41997.48,41633.59,616.7878879
2022-01-11 11:00:00,41598.18,41950.87,41633.6,41829.71,816.37899373
2022-01-11 12:00:00,41730.88,41969.87,41827.68,41830.86,473.13703251
2022-01-11 13:00:00,41591.78,41906.93,41829.32,41708.68,543.16048397
2022-01-11 14:00:00,41274.8,41827.47,41706.85,41642.87,1211.915681
2022-01-11 15:00:00,41454.11,42186.0,41642.87,41743.78,1565.28402787
2022-01-11 16:00:00,41691.3,43000.0,41743.78,42723.86,2220.60024925
2022-01-11 17:00:00,42333.33,43127.87,42730.59,42567.11,2157.74398063
2022-01-11 18:00:00,42383.28,42947.01,42567.11,42775.05,1008.96543573
2022-01-11 19:00:00,42624.99,43102.14,42775.05,43008.27,996.77414863
2022-01-11 20:00:00,42714.54,43130.0,43008.27,42818.55,943.42162838
2022-01-11 21:00:00,42619.53,42839.51,42818.79,42686.11,725.64698038
2022-01-11 22:00:00,42624.44,42786.7,42686.11,42730.36,337.96935773
2022-01-11 23:00:00,42656.17,42909.0,42730.36,42753.44,384.27332356
2022-01-12 00:00:00,42600.0,42984.77,42749.84,42705.3,604.8259023
2022-01-12 01:00:00,42590.11,42794.2,42706.94,42650.54,375.66585022
2022-01-12 02:00:00,42459.21,42729.53,42652.13,42581.69,399.20974686
2022-01-12 03:00:00,42513.71,42678.62,42581.7,42618.57,286.63851019
2022-01-12 04:00:00,42540.5,42746.42,42618.57,42648.85,233.64901938
2022-01-12 05:00:00,42571.73,42785.92,42647.37,42724.16,214.01212808
2022-01-12 06:00:00,42618.52,42879.34,42729.08,42698.33,435.89869722
2022-01-12 07:00:00,42481.81,42693.06,42692.02,42577.36,256.66393849
2022-01-12 08:00:00,42523.48,42726.36,42573.55,42618.51,212.04565462
2022-01-12 09:00:00,42585.24,42920.81,42623.31,42810.05,236.20423969
2022-01-12 10:00:00,42755.19,43000.0,42807.55,42777.25,341.97493492
2022-01-12 11:00:00,42700.62,43448.86,42777.26,42949.3,824.7877406
2022-01-12 12:00:00,42892.57,43310.0,42955.25,43308.12,712.04133957
2022-01-12 13:00:00,43208.44,44147.63,43303.19,43955.49,2145.36772453
2022-01-12 14:00:00,43703.18,43994.49,43956.75,43888.59,1499.78329551
2022-01-12 15:00:00,43410.01,43966.3,43888.59,43572.42,1385.17533992
2022-01-12 16:00:00,43350.0,43702.12,43576.64,43631.4,1020.35476335
2022-01-12 17:00:00,43510.52,43898.08,43631.18,43864.86,879.26609623
2022-01-12 18:00:00,43584.73,43919.99,43864.86,43617.82,756.92495865
2022-01-12 19:00:00,43550.12,43783.67,43617.83,43763.95,704.68324173
2022-01-12 20:00:00,43653.29,44022.61,43763.95,43840.24,881.15829251
2022-01-12 21:00:00,43761.65,44342.83,43845.91,43790.03,952.04787554
2022-01-12 22:00:00,43762.62,43959.51,43790.31,43856.54,341.02115834
2022-01-12 23:00:00,43833.15,44044.41,43856.54,43920.37,550.81424869
2022-01-13 00:00:00,43691.92,44071.87,43921.21,43743.35,473.73049507
2022-01-13 01:00:00,43540.37,43831.11,43739.7,43563.02,474.87915664
2022-01-13 02:00:00,43550.0,43700.0,43563.01,43603.38,390.62738246
2022-01-13 03:00:00,43441.01,43665.2,43603.37,43528.18,332.36934482
2022-01-13 04:00:00,43502.31,43733.6,43528.18,43647.44,269.94491856
2022-01-13 05:00:00,43600.43,43778.01,43648.86,43688.34,223.47478238
2022-01-13 06:00:00,43672.52,43817.68,43691.15,43734.67,194.14529152
2022-01-13 07:00:00,43591.9,43792.07,43734.66,43722.05,183.48527474
2022-01-13 08:00:00,43689.93,43924.39,43722.05,43920.02,220.50912576
2022-01-13 09:00:00,43767.81,44009.08,43920.02,43902.03,268.96734291
2022-01-13 10:00:00,43782.87,44043.69,43902.05,43805.42,248.68653311
2022-01-13 11:00:00,43530.0,43852.73,43805.43,43618.57,377.40267891
2022-01-13 12:00:00,43600.03,43833.73,43621.42,43820.28,339.54358146
2022-01-13 13:00:00,43701.89,43964.44,43826.19,43947.7,387.52732757
2022-01-13 14:00:00,43869.06,44453.22,43947.33,44182.11,1257.62028311
2022-01-13 15:00:00,42892.0,44238.28,44184.51,43221.74,2072.22132897
2022-01-13 16:00:00,43085.05,43512.69,43219.05,43273.29,1232.94305863
2022-01-13 17:00:00,42555.03,43274.14,43272.03,42826.5,1689.86373936
2022-01-13 18:00:00,42641.01,42982.18,42826.49,42723.98,645.0815273
2022-01-13 19:00:00,42541.57,42920.19,42721.21,42717.02,661.77926373
2022-01-13 20:00:00,42325.0,42803.79,42716.88,42802.46,1051.9604413
2022-01-13 21:00:00,42682.43,42916.29,42803.79,42834.72,624.18772705
2022-01-13 22:00:00,42415.78,42924.47,42835.13,42605.86,609.00285523
2022-01-13 23:00:00,42455.0,42732.56,42605.86,42581.65,542.14132512
2022-01-14 00:00:00,42391.78,42800.0,42576.27,42774.64,769.29562926
2022-01-14 01:00:00,42560.25,42798.69,42774.64,42612.19,341.73281976
2022-01-14 02:00:00,42457.43,42758.36,42609.27,42743.64,416.3786344
2022-01-14 03:00:00,42610.01,42769.74,42743.64,42658.33,482.0024147
2022-01-14 04:00:00,42650.01,42868.97,42658.33,42703.07,420.4109891
2022-01-14 05:00:00,42670.0,42932.38,42703.07,42921.21,413.56809544
2022-01-14 06:00:00,42800.0,42987.2,42921.2,42827.81,394.89296334
2022-01-14 07:00:00,42607.91,42908.45,42829.95,42660.94,381.92874133
2022-01-14 08:00:00,42388.0,42689.53,42660.94,42541.86,382.77827443
2022-01-14 09:00:00,42488.25,42716.28,42541.47,42575.21,191.47451901
2022-01-14 10:00:00,41855.0,42634.74,42575.21,42091.94,686.18497624
2022-01-14 11:00:00,41842.87,42095.96,42095.29,42027.95,764.01926355
2022-01-14 12:00:00,41752.0,42253.95,42027.95,42070.64,898.05986507
2022-01-14 13:00:00,42036.53,42339.81,42070.64,42178.63,547.07334382
2022-01-14 14:00:00,42135.39,43121.5,42178.61,43005.13,1080.15834849
2022-01-14 15:00:00,42808.18,43350.0,43006.15,43120.39,1172.57997224
2022-01-14 16:00:00,42874.17,43231.09,43120.22,43215.85,1047.18394859
2022-01-14 17:00:00,42873.9,43282.77,43215.83,42926.1,514.27815437
2022-01-14 18:00:00,42787.5,43127.22,42925.41,43072.38,439.91106483
2022-01-14 19:00:00,43025.24,43416.37,43072.37,43109.99,545.81609172
2022-01-14 20:00:00,43034.49,43209.3,43107.42,43125.85,463.98406763
2022-01-14 21:00:00,43116.75,43473.98,43125.86,43321.7,412.08043497
2022-01-14 22:00:00,43200.0,43430.08,43318.32,43285.51,413.71792363
2022-01-14 23:00:00,43014.22,43321.87,43285.5,43090.72,366.24032867
2022-01-15 00:00:00,42925.0,43198.44,43090.72,43122.29,351.5505269
2022-01-15 01:00:00,42896.8,43175.0,43122.3,43004.52,234.44681119
2022-01-15 02:00:00,42934.46,43120.09,42999.84,43120.09,185.79163665
2022-01-15 03:00:00,42932.32,43146.1,43120.09,42957.02,198.46643329
2022-01-15 04:00:00,42741.44,42982.44,42954.38,42935.26,361.79165839
2022-01-15 05:00:00,42850.0,43068.28,42935.25,43003.49,141.34755705
2022-01-15 06:00:00,42896.0,43123.41,43003.48,43095.41,139.46619886
2022-01-15 07:00:00,42944.97,43109.28,43094.96,43100.07,111.92678829
2022-01-15 08:00:00,42970.0,43134.54,43100.05,43003.75,125.21745169
2022-01-15 09:00:00,42895.55,43107.46,43003.76,43077.71,114.17611384
2022-01-15 10:00:00,43024.39,43300.0,43077.7,43127.75,168.48407293
2022-01-15 11:00:00,42985.16,43128.37,43127.75,43042.8,92.89995227
2022-01-15 12:00:00,42577.35,43059.02,43036.88,42735.05,354.61327895
2022-01-15 13:00:00,42663.78,42995.53,42735.25,42929.34,231.10164382
2022-01-15 14:00:00,42775.05,43333.0,42929.38,43217.2,416.69184548
2022-01-15 15:00:00,43100.01,43433.37,43217.12,43426.11,309.91188991
2022-01-15 16:00:00,43265.02,43445.25,43425.67,43365.61,255.88614426
2022-01-15 17:00:00,43279.22,43574.96,43364.99,43410.31,370.7433807
2022-01-15 18:00:00,43268.11,43415.82,43404.71,43350.22,312.15368248
2022-01-15 19:00:00,43338.11,43583.54,43351.94,43558.99,325.54250449
2022-01-15 20:00:00,43496.0,43819.39,43559.22,43509.05,492.7655271
